transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,discount_pct,current_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id,aisle,base_price,cost_price,gross_margin_pct,shelf_life_days,is_perishable,created_date,avg_price_elasticity,profit_margin,inventory_risk,high_demand
81624,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-24,6,1,3,19,0,0.0,4.63,70,0.7,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81625,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-25,0,0,3,19,0,0.0,4.63,35,0.35,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81626,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-26,1,0,3,19,0,0.0,4.63,58,0.58,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81627,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-27,2,0,3,17,0,0.0,4.63,35,0.35,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81628,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-28,3,0,3,18,0,0.0,4.63,33,0.33,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81629,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-29,4,0,3,9,0,0.0,4.63,42,0.42,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81630,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-30,5,1,3,20,0,0.0,4.63,63,0.63,25,115.75,42.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81631,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-03-31,6,1,3,8,0,0.0,4.63,20,0.2,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81632,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-01,0,0,4,19,0,20.0,3.7,59,0.59,19,70.3,14.63,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,0.77,0,0
81633,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-02,1,0,4,17,0,0.0,4.63,41,0.41,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81634,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-03,2,0,4,8,0,0.0,4.63,38,0.38,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81635,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-04,3,0,4,8,0,0.0,4.63,50,0.5,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81636,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-05,4,0,4,17,0,0.0,4.63,26,0.26,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81637,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-06,5,1,4,8,0,10.0,4.17,66,0.66,25,104.25,31.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.2399999999999998,0,0
81638,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-07,6,1,4,19,0,0.0,4.63,68,0.68,26,120.38,44.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81639,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-08,0,0,4,8,0,20.0,3.7,48,0.48,22,81.4,16.94,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,0.77,0,0
81640,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-09,1,0,4,17,0,0.0,4.63,64,0.64,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81641,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-10,2,0,4,19,0,0.0,4.63,52,0.52,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81642,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-11,3,0,4,17,0,0.0,4.63,36,0.36,15,69.45,25.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81643,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-12,4,0,4,19,0,0.0,4.63,32,0.32,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81644,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-13,5,1,4,18,0,0.0,4.63,60,0.6,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81645,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-14,6,1,4,18,0,0.0,4.63,70,0.7,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81646,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-15,0,0,4,19,0,0.0,4.63,38,0.38,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81647,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-16,1,0,4,19,0,0.0,4.63,31,0.31,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81648,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-17,2,0,4,19,0,0.0,4.63,70,0.7,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81649,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-18,3,0,4,17,0,0.0,4.63,61,0.61,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81650,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-19,4,0,4,18,0,0.0,4.63,80,0.8,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81651,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-20,5,1,4,18,0,0.0,4.63,38,0.38,25,115.75,42.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81652,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-21,6,1,4,17,0,0.0,4.63,53,0.53,27,125.01,45.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81653,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-22,0,0,4,9,0,0.0,4.63,92,0.92,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81654,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-23,1,0,4,19,0,0.0,4.63,53,0.53,14,64.82,23.8,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81655,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-24,2,0,4,9,0,0.0,4.63,55,0.55,15,69.45,25.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81656,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-25,3,0,4,17,0,0.0,4.63,36,0.36,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81657,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-26,4,0,4,8,0,0.0,4.63,18,0.18,15,69.45,25.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,1,0
81658,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-27,5,1,4,19,0,0.0,4.63,58,0.58,26,120.38,44.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81659,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-28,6,1,4,20,0,0.0,4.63,44,0.44,25,115.75,42.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81660,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-29,0,0,4,17,0,0.0,4.63,46,0.46,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81661,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-04-30,1,0,4,10,0,0.0,4.63,61,0.61,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81662,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-01,2,0,5,19,0,0.0,4.63,39,0.39,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81663,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-02,3,0,5,20,0,0.0,4.63,48,0.48,15,69.45,25.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81664,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-03,4,0,5,17,0,0.0,4.63,87,0.87,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81665,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-04,5,1,5,20,0,0.0,4.63,28,0.28,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81666,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-05,6,1,5,20,0,0.0,4.63,72,0.72,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81667,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-06,0,0,5,9,0,0.0,4.63,20,0.2,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81668,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-07,1,0,5,10,0,0.0,4.63,48,0.48,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81669,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-08,2,0,5,18,0,0.0,4.63,48,0.48,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81670,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-09,3,0,5,8,0,0.0,4.63,79,0.79,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81671,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-10,4,0,5,10,0,0.0,4.63,38,0.38,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81672,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-11,5,1,5,20,0,0.0,4.63,54,0.54,24,111.12,40.8,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81673,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-12,6,1,5,18,0,0.0,4.63,34,0.34,26,120.38,44.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81674,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-13,0,0,5,20,0,0.0,4.63,55,0.55,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81675,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-14,1,0,5,8,0,0.0,4.63,49,0.49,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81676,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-15,2,0,5,18,0,0.0,4.63,35,0.35,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81677,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-16,3,0,5,18,0,0.0,4.63,79,0.79,15,69.45,25.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81678,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-17,4,0,5,19,0,0.0,4.63,79,0.79,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81679,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-18,5,1,5,17,0,0.0,4.63,25,0.25,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81680,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-19,6,1,5,17,0,0.0,4.63,31,0.31,25,115.75,42.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81681,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-20,0,0,5,18,0,20.0,3.7,39,0.39,20,74.0,15.4,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,0.77,0,0
81682,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-21,1,0,5,10,0,0.0,4.63,41,0.41,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81683,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-22,2,0,5,18,0,0.0,4.63,91,0.91,14,64.82,23.8,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81684,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-23,3,0,5,18,0,0.0,4.63,47,0.47,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81685,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-24,4,0,5,19,0,0.0,4.63,65,0.65,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81686,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-25,5,1,5,18,0,5.0,4.4,49,0.49,28,123.2,41.16,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.4700000000000002,0,0
81687,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-26,6,1,5,17,0,0.0,4.63,36,0.36,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81688,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-27,0,0,5,18,0,0.0,4.63,53,0.53,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81689,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-28,1,0,5,19,0,0.0,4.63,41,0.41,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81690,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-29,2,0,5,17,0,0.0,4.63,69,0.69,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81691,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-30,3,0,5,19,0,0.0,4.63,71,0.71,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81692,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-05-31,4,0,5,10,0,0.0,4.63,85,0.85,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81693,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-01,5,1,6,19,0,0.0,4.63,51,0.51,31,143.53,52.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81694,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-02,6,1,6,9,0,0.0,4.63,46,0.46,29,134.27,49.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81695,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-03,0,0,6,17,0,20.0,3.7,63,0.63,20,74.0,15.4,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,0.77,0,0
81696,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-04,1,0,6,19,0,0.0,4.63,69,0.69,21,97.23,35.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81697,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-05,2,0,6,18,0,0.0,4.63,52,0.52,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81698,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-06,3,0,6,19,0,0.0,4.63,47,0.47,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81699,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-07,4,0,6,18,0,0.0,4.63,24,0.24,15,69.45,25.5,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81700,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-08,5,1,6,18,0,0.0,4.63,54,0.54,27,125.01,45.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81701,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-09,6,1,6,18,0,0.0,4.63,83,0.83,22,101.86,37.4,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81702,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-10,0,0,6,20,0,0.0,4.63,55,0.55,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81703,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-11,1,0,6,17,0,0.0,4.63,26,0.26,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81704,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-12,2,0,6,20,0,0.0,4.63,75,0.75,19,87.97,32.3,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81705,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-13,3,0,6,19,0,0.0,4.63,27,0.27,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81706,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-14,4,0,6,20,0,0.0,4.63,68,0.68,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81707,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-15,5,1,6,20,0,10.0,4.17,38,0.38,33,137.61,40.92,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.2399999999999998,0,0
81708,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-16,6,1,6,10,0,0.0,4.63,74,0.74,27,125.01,45.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81709,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-17,0,0,6,17,0,0.0,4.63,53,0.53,20,92.6,34.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81710,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-18,1,0,6,20,0,0.0,4.63,25,0.25,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81711,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-19,2,0,6,17,0,0.0,4.63,22,0.22,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81712,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-20,3,0,6,19,0,0.0,4.63,45,0.45,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81713,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-21,4,0,6,9,0,0.0,4.63,74,0.74,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81714,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-22,5,1,6,19,0,0.0,4.63,78,0.78,30,138.9,51.0,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81715,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-23,6,1,6,17,0,0.0,4.63,36,0.36,31,143.53,52.7,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81716,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-24,0,0,6,19,0,20.0,3.7,96,0.96,26,96.2,20.02,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,0.77,0,0
81717,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-25,1,0,6,19,0,0.0,4.63,56,0.56,16,74.08,27.2,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81718,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-26,2,0,6,8,0,0.0,4.63,53,0.53,18,83.34,30.6,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81719,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-27,3,0,6,19,0,0.0,4.63,42,0.42,23,106.49,39.1,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,0,0
81720,3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2024-06-28,4,0,6,19,0,0.0,4.63,17,0.17,17,78.71,28.9,1,canned jarred vegetables,4.63,2.93,36.7,730,0,2024-01-01,0.0,1.6999999999999997,1,0
81721,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-01,0,0,1,18,0,0.0,3.33,42,0.42,26,86.58,40.3,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81722,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-02,1,0,1,19,0,0.0,3.33,47,0.47,34,113.22,52.7,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81723,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-03,2,0,1,17,0,0.0,3.33,40,0.4,25,83.25,38.75,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81724,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-04,3,0,1,17,0,0.0,3.33,50,0.5,29,96.57,44.95,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81725,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-05,4,0,1,19,0,0.0,3.33,52,0.52,27,89.91,41.85,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81726,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-06,5,1,1,19,0,0.0,3.33,70,0.7,37,123.21,57.35,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81727,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-07,6,1,1,18,0,0.0,3.33,41,0.41,32,106.56,49.6,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81728,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-08,0,0,1,17,0,0.0,3.33,33,0.33,33,109.89,51.15,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81729,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-09,1,0,1,18,0,0.0,3.33,43,0.43,31,103.23,48.05,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81730,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-10,2,0,1,18,0,0.0,3.33,65,0.65,32,106.56,49.6,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81731,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-11,3,0,1,19,0,0.0,3.33,86,0.86,33,109.89,51.15,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
81732,14884,Almond Sea Salt 72% Cocoa Square,snacks,2024-01-12,4,0,1,9,0,0.0,3.33,38,0.38,24,79.92,37.2,1,candy chocolate,3.33,1.78,46.5,120,0,2024-01-01,-1.935,1.55,0,0
